date,open_d-4,MA_d-4,RSI_d-4,MACD_d-4,trend_d-4,issue_news_d-4,negative_sentiment_news_d-4,neutral_sentiment_news_d-4,positive_sentiment_news_d-4,average_news_d-4,open_d-3,MA_d-3,RSI_d-3,MACD_d-3,trend_d-3,issue_news_d-3,negative_sentiment_news_d-3,neutral_sentiment_news_d-3,positive_sentiment_news_d-3,average_news_d-3,open_d-2,MA_d-2,RSI_d-2,MACD_d-2,trend_d-2,issue_news_d-2,negative_sentiment_news_d-2,neutral_sentiment_news_d-2,positive_sentiment_news_d-2,average_news_d-2,open_d-1,MA_d-1,RSI_d-1,MACD_d-1,trend_d-1,issue_news_d-1,negative_sentiment_news_d-1,neutral_sentiment_news_d-1,positive_sentiment_news_d-1,average_news_d-1,open_d0,MA_d0,RSI_d0,MACD_d0,trend_d0,issue_news_d0,negative_sentiment_news_d0,neutral_sentiment_news_d0,positive_sentiment_news_d0,average_news_d0,target_trend
2023-05-28,27219.61,27013.985999999997,47.400133378051194,-380.60452151952995,0.0,10.0,1.0,5.0,4.0,0.3,26329.0,26955.125,35.76778365908081,-388.2411883709283,0.0,21.0,2.0,8.0,11.0,0.42857142857142855,26473.8,26886.29,38.49450219162808,-396.84084598105477,0.0,19.0,1.0,10.0,8.0,0.3684210526315789,26705.93,26853.498,42.818293409554556,-400.98530014419845,0.0,12.0,0.0,7.0,5.0,0.4166666666666667,26854.28,26798.364,45.53702246076105,-398.83929574593685,0.0,15.0,0.0,10.0,5.0,0.3333333333333333,0
2023-05-29,26329.0,26955.125,35.76778365908081,-388.2411883709283,0.0,21.0,2.0,8.0,11.0,0.42857142857142855,26473.8,26886.29,38.49450219162808,-396.84084598105477,0.0,19.0,1.0,10.0,8.0,0.3684210526315789,26705.93,26853.498,42.818293409554556,-400.98530014419845,0.0,12.0,0.0,7.0,5.0,0.4166666666666667,26854.28,26798.364,45.53702246076105,-398.83929574593685,0.0,15.0,0.0,10.0,5.0,0.3333333333333333,28065.01,26922.737,61.94454415698145,-372.6375254240917,0.0,17.0,1.0,12.0,4.0,0.17647058823529413,0
2023-05-30,26473.8,26886.29,38.49450219162808,-396.84084598105477,0.0,19.0,1.0,10.0,8.0,0.3684210526315789,26705.93,26853.498,42.818293409554556,-400.98530014419845,0.0,12.0,0.0,7.0,5.0,0.4166666666666667,26854.28,26798.364,45.53702246076105,-398.83929574593685,0.0,15.0,0.0,10.0,5.0,0.3333333333333333,28065.01,26922.737,61.94454415698145,-372.6375254240917,0.0,17.0,1.0,12.0,4.0,0.17647058823529413,27736.39,27008.35,56.78534761136662,-337.1252310292953,0.0,9.0,0.0,8.0,1.0,0.1111111111111111,0
2023-05-31,26705.93,26853.498,42.818293409554556,-400.98530014419845,0.0,12.0,0.0,7.0,5.0,0.4166666666666667,26854.28,26798.364,45.53702246076105,-398.83929574593685,0.0,15.0,0.0,10.0,5.0,0.3333333333333333,28065.01,26922.737,61.94454415698145,-372.6375254240917,0.0,17.0,1.0,12.0,4.0,0.17647058823529413,27736.39,27008.35,56.78534761136662,-337.1252310292953,0.0,9.0,0.0,8.0,1.0,0.1111111111111111,27694.39,27067.547000000002,56.12157149032703,-297.54060254900435,0.0,17.0,6.0,8.0,3.0,-0.17647058823529413,0
2023-06-01,26854.28,26798.364,45.53702246076105,-398.83929574593685,0.0,15.0,0.0,10.0,5.0,0.3333333333333333,28065.01,26922.737,61.94454415698145,-372.6375254240917,0.0,17.0,1.0,12.0,4.0,0.17647058823529413,27736.39,27008.35,56.78534761136662,-337.1252310292953,0.0,9.0,0.0,8.0,1.0,0.1111111111111111,27694.39,27067.547000000002,56.12157149032703,-297.54060254900435,0.0,17.0,6.0,8.0,3.0,-0.17647058823529413,27210.36,27113.805,48.814919925051015,-264.5228663285129,0.0,16.0,0.0,10.0,6.0,0.375,0
2023-06-02,28065.01,26922.737,61.94454415698145,-372.6375254240917,0.0,17.0,1.0,12.0,4.0,0.17647058823529413,27736.39,27008.35,56.78534761136662,-337.1252310292953,0.0,9.0,0.0,8.0,1.0,0.1111111111111111,27694.39,27067.547000000002,56.12157149032703,-297.54060254900435,0.0,17.0,6.0,8.0,3.0,-0.17647058823529413,27210.36,27113.805,48.814919925051015,-264.5228663285129,0.0,16.0,0.0,10.0,6.0,0.375,26817.93,27110.670000000002,43.69072928208685,-243.01006557967378,0.0,20.0,0.0,14.0,6.0,0.3,0
2023-06-03,27736.39,27008.35,56.78534761136662,-337.1252310292953,0.0,9.0,0.0,8.0,1.0,0.1111111111111111,27694.39,27067.547000000002,56.12157149032703,-297.54060254900435,0.0,17.0,6.0,8.0,3.0,-0.17647058823529413,27210.36,27113.805,48.814919925051015,-264.5228663285129,0.0,16.0,0.0,10.0,6.0,0.375,26817.93,27110.670000000002,43.69072928208685,-243.01006557967378,0.0,20.0,0.0,14.0,6.0,0.3,27242.59,27112.968,50.00129249163303,-222.50700068575873,0.0,16.0,1.0,10.0,5.0,0.25,0
2023-06-04,27694.39,27067.547000000002,56.12157149032703,-297.54060254900435,0.0,17.0,6.0,8.0,3.0,-0.17647058823529413,27210.36,27113.805,48.814919925051015,-264.5228663285129,0.0,16.0,0.0,10.0,6.0,0.375,26817.93,27110.670000000002,43.69072928208685,-243.01006557967378,0.0,20.0,0.0,14.0,6.0,0.3,27242.59,27112.968,50.00129249163303,-222.50700068575873,0.0,16.0,1.0,10.0,5.0,0.25,27069.22,27186.99,47.58235717375087,-205.97050183623952,0.0,21.0,1.0,11.0,9.0,0.38095238095238093,0
2023-06-05,27210.36,27113.805,48.814919925051015,-264.5228663285129,0.0,16.0,0.0,10.0,6.0,0.375,26817.93,27110.670000000002,43.69072928208685,-243.01006557967378,0.0,20.0,0.0,14.0,6.0,0.3,27242.59,27112.968,50.00129249163303,-222.50700068575873,0.0,16.0,1.0,10.0,5.0,0.25,27069.22,27186.99,47.58235717375087,-205.97050183623952,0.0,21.0,1.0,11.0,9.0,0.38095238095238093,27115.2,27251.129999999997,48.31911619989929,-191.58400785033615,0.0,20.0,1.0,13.0,6.0,0.25,0
2023-06-06,26817.93,27110.670000000002,43.69072928208685,-243.01006557967378,0.0,20.0,0.0,14.0,6.0,0.3,27242.59,27112.968,50.00129249163303,-222.50700068575873,0.0,16.0,1.0,10.0,5.0,0.25,27069.22,27186.99,47.58235717375087,-205.97050183623952,0.0,21.0,1.0,11.0,9.0,0.38095238095238093,27115.2,27251.129999999997,48.31911619989929,-191.58400785033615,0.0,20.0,1.0,13.0,6.0,0.25,25728.2,27153.357,32.84557218737194,-200.99137526915007,0.0,19.0,1.0,10.0,8.0,0.3684210526315789,0
2023-06-07,27242.59,27112.968,50.00129249163303,-222.50700068575873,0.0,16.0,1.0,10.0,5.0,0.25,27069.22,27186.99,47.58235717375087,-205.97050183623952,0.0,21.0,1.0,11.0,9.0,0.38095238095238093,27115.2,27251.129999999997,48.31911619989929,-191.58400785033615,0.0,20.0,1.0,13.0,6.0,0.25,25728.2,27153.357,32.84557218737194,-200.99137526915007,0.0,19.0,1.0,10.0,8.0,0.3684210526315789,27230.07,27190.935999999998,51.52308858461129,-200.39956561764052,0.0,25.0,1.0,11.0,13.0,0.48,0
2023-06-08,27069.22,27186.99,47.58235717375087,-205.97050183623952,0.0,21.0,1.0,11.0,9.0,0.38095238095238093,27115.2,27251.129999999997,48.31911619989929,-191.58400785033615,0.0,20.0,1.0,13.0,6.0,0.25,25728.2,27153.357,32.84557218737194,-200.99137526915007,0.0,19.0,1.0,10.0,8.0,0.3684210526315789,27230.07,27190.935999999998,51.52308858461129,-200.39956561764052,0.0,25.0,1.0,11.0,13.0,0.48,26339.34,27018.369,43.54259101686516,-207.32581491092444,0.0,18.0,1.0,14.0,3.0,0.1111111111111111,0
2023-06-09,27115.2,27251.129999999997,48.31911619989929,-191.58400785033615,0.0,20.0,1.0,13.0,6.0,0.25,25728.2,27153.357,32.84557218737194,-200.99137526915007,0.0,19.0,1.0,10.0,8.0,0.3684210526315789,27230.07,27190.935999999998,51.52308858461129,-200.39956561764052,0.0,25.0,1.0,11.0,13.0,0.48,26339.34,27018.369,43.54259101686516,-207.32581491092444,0.0,18.0,1.0,14.0,3.0,0.1111111111111111,26498.62,26894.591999999997,45.22820344461143,-215.58739562565916,0.0,12.0,0.0,7.0,5.0,0.4166666666666667,-1
2023-06-10,25728.2,27153.357,32.84557218737194,-200.99137526915007,0.0,19.0,1.0,10.0,8.0,0.3684210526315789,27230.07,27190.935999999998,51.52308858461129,-200.39956561764052,0.0,25.0,1.0,11.0,13.0,0.48,26339.34,27018.369,43.54259101686516,-207.32581491092444,0.0,18.0,1.0,14.0,3.0,0.1111111111111111,26498.62,26894.591999999997,45.22820344461143,-215.58739562565916,0.0,12.0,0.0,7.0,5.0,0.4166666666666667,26477.8,26772.933,45.03292965635393,-224.0936541497031,-1.0,32.0,2.0,20.0,10.0,0.25,-1
2023-06-11,27230.07,27190.935999999998,51.52308858461129,-200.39956561764052,0.0,25.0,1.0,11.0,13.0,0.48,26339.34,27018.369,43.54259101686516,-207.32581491092444,0.0,18.0,1.0,14.0,3.0,0.1111111111111111,26498.62,26894.591999999997,45.22820344461143,-215.58739562565916,0.0,12.0,0.0,7.0,5.0,0.4166666666666667,26477.8,26772.933,45.03292965635393,-224.0936541497031,-1.0,32.0,2.0,20.0,10.0,0.25,25841.22,26636.019,39.272522665390795,-241.95286719763754,-1.0,20.0,3.0,13.0,4.0,0.05,-1
2023-06-12,26339.34,27018.369,43.54259101686516,-207.32581491092444,0.0,18.0,1.0,14.0,3.0,0.1111111111111111,26498.62,26894.591999999997,45.22820344461143,-215.58739562565916,0.0,12.0,0.0,7.0,5.0,0.4166666666666667,26477.8,26772.933,45.03292965635393,-224.0936541497031,-1.0,32.0,2.0,20.0,10.0,0.25,25841.22,26636.019,39.272522665390795,-241.95286719763754,-1.0,20.0,3.0,13.0,4.0,0.05,25925.54,26546.78,40.394652958995266,-262.84138560573183,-1.0,18.0,0.0,11.0,7.0,0.3888888888888889,0
2023-06-13,26498.62,26894.591999999997,45.22820344461143,-215.58739562565916,0.0,12.0,0.0,7.0,5.0,0.4166666666666667,26477.8,26772.933,45.03292965635393,-224.0936541497031,-1.0,32.0,2.0,20.0,10.0,0.25,25841.22,26636.019,39.272522665390795,-241.95286719763754,-1.0,20.0,3.0,13.0,4.0,0.05,25925.54,26546.78,40.394652958995266,-262.84138560573183,-1.0,18.0,0.0,11.0,7.0,0.3888888888888889,25905.2,26413.041000000005,40.19557912627433,-284.25904740995645,0.0,24.0,1.0,17.0,6.0,0.20833333333333334,0
2023-06-14,26477.8,26772.933,45.03292965635393,-224.0936541497031,-1.0,32.0,2.0,20.0,10.0,0.25,25841.22,26636.019,39.272522665390795,-241.95286719763754,-1.0,20.0,3.0,13.0,4.0,0.05,25925.54,26546.78,40.394652958995266,-262.84138560573183,-1.0,18.0,0.0,11.0,7.0,0.3888888888888889,25905.2,26413.041000000005,40.19557912627433,-284.25904740995645,0.0,24.0,1.0,17.0,6.0,0.20833333333333334,25934.24,26299.542999999998,40.65950078246756,-303.7744167128217,0.0,16.0,1.0,12.0,3.0,0.125,0
2023-06-15,25841.22,26636.019,39.272522665390795,-241.95286719763754,-1.0,20.0,3.0,13.0,4.0,0.05,25925.54,26546.78,40.394652958995266,-262.84138560573183,-1.0,18.0,0.0,11.0,7.0,0.3888888888888889,25905.2,26413.041000000005,40.19557912627433,-284.25904740995645,0.0,24.0,1.0,17.0,6.0,0.20833333333333334,25934.24,26299.542999999998,40.65950078246756,-303.7744167128217,0.0,16.0,1.0,12.0,3.0,0.125,25128.6,26100.882999999998,32.81324535308433,-333.23559034946993,0.0,22.0,1.0,15.0,6.0,0.22727272727272727,0
2023-06-16,25925.54,26546.78,40.394652958995266,-262.84138560573183,-1.0,18.0,0.0,11.0,7.0,0.3888888888888889,25905.2,26413.041000000005,40.19557912627433,-284.25904740995645,0.0,24.0,1.0,17.0,6.0,0.20833333333333334,25934.24,26299.542999999998,40.65950078246756,-303.7744167128217,0.0,16.0,1.0,12.0,3.0,0.125,25128.6,26100.882999999998,32.81324535308433,-333.23559034946993,0.0,22.0,1.0,15.0,6.0,0.22727272727272727,25598.49,26087.912,40.281543491649565,-359.12986622611356,0.0,19.0,1.0,12.0,6.0,0.2631578947368421,0
2023-06-17,25905.2,26413.041000000005,40.19557912627433,-284.25904740995645,0.0,24.0,1.0,17.0,6.0,0.20833333333333334,25934.24,26299.542999999998,40.65950078246756,-303.7744167128217,0.0,16.0,1.0,12.0,3.0,0.125,25128.6,26100.882999999998,32.81324535308433,-333.23559034946993,0.0,22.0,1.0,15.0,6.0,0.22727272727272727,25598.49,26087.912,40.281543491649565,-359.12986622611356,0.0,19.0,1.0,12.0,6.0,0.2631578947368421,26345.01,25999.406,50.077315134758194,-368.7022387514402,0.0,20.0,0.0,14.0,6.0,0.3,0
2023-06-18,25934.24,26299.542999999998,40.65950078246756,-303.7744167128217,0.0,16.0,1.0,12.0,3.0,0.125,25128.6,26100.882999999998,32.81324535308433,-333.23559034946993,0.0,22.0,1.0,15.0,6.0,0.22727272727272727,25598.49,26087.912,40.281543491649565,-359.12986622611356,0.0,19.0,1.0,12.0,6.0,0.2631578947368421,26345.01,25999.406,50.077315134758194,-368.7022387514402,0.0,20.0,0.0,14.0,6.0,0.3,26516.99,26017.171000000002,52.088997123049396,-363.95837143985364,0.0,9.0,0.0,5.0,4.0,0.4444444444444444,0
2023-06-19,25128.6,26100.882999999998,32.81324535308433,-333.23559034946993,0.0,22.0,1.0,15.0,6.0,0.22727272727272727,25598.49,26087.912,40.281543491649565,-359.12986622611356,0.0,19.0,1.0,12.0,6.0,0.2631578947368421,26345.01,25999.406,50.077315134758194,-368.7022387514402,0.0,20.0,0.0,14.0,6.0,0.3,26516.99,26017.171000000002,52.088997123049396,-363.95837143985364,0.0,9.0,0.0,5.0,4.0,0.4444444444444444,26339.98,26001.307,49.79433534652195,-352.484600131858,0.0,12.0,2.0,9.0,1.0,-0.08333333333333333,1
2023-06-20,25598.49,26087.912,40.281543491649565,-359.12986622611356,0.0,19.0,1.0,12.0,6.0,0.2631578947368421,26345.01,25999.406,50.077315134758194,-368.7022387514402,0.0,20.0,0.0,14.0,6.0,0.3,26516.99,26017.171000000002,52.088997123049396,-363.95837143985364,0.0,9.0,0.0,5.0,4.0,0.4444444444444444,26339.98,26001.307,49.79433534652195,-352.484600131858,0.0,12.0,2.0,9.0,1.0,-0.08333333333333333,26844.35,26037.962,55.93946917971504,-328.54381695135936,1.0,21.0,1.0,12.0,8.0,0.3333333333333333,1
2023-06-21,26345.01,25999.406,50.077315134758194,-368.7022387514402,0.0,20.0,0.0,14.0,6.0,0.3,26516.99,26017.171000000002,52.088997123049396,-363.95837143985364,0.0,9.0,0.0,5.0,4.0,0.4444444444444444,26339.98,26001.307,49.79433534652195,-352.484600131858,0.0,12.0,2.0,9.0,1.0,-0.08333333333333333,26844.35,26037.962,55.93946917971504,-328.54381695135936,1.0,21.0,1.0,12.0,8.0,0.3333333333333333,28308.0,26284.639999999996,68.40771063906685,-273.9434689418277,1.0,33.0,2.0,20.0,11.0,0.2727272727272727,1
2023-06-22,26516.99,26017.171000000002,52.088997123049396,-363.95837143985364,0.0,9.0,0.0,5.0,4.0,0.4444444444444444,26339.98,26001.307,49.79433534652195,-352.484600131858,0.0,12.0,2.0,9.0,1.0,-0.08333333333333333,26844.35,26037.962,55.93946917971504,-328.54381695135936,1.0,21.0,1.0,12.0,8.0,0.3333333333333333,28308.0,26284.639999999996,68.40771063906685,-273.9434689418277,1.0,33.0,2.0,20.0,11.0,0.2727272727272727,29993.89,26691.475,76.80727476742935,-175.46677724521584,1.0,42.0,4.0,32.0,6.0,0.047619047619047616,1
2023-06-23,26339.98,26001.307,49.79433534652195,-352.484600131858,0.0,12.0,2.0,9.0,1.0,-0.08333333333333333,26844.35,26037.962,55.93946917971504,-328.54381695135936,1.0,21.0,1.0,12.0,8.0,0.3333333333333333,28308.0,26284.639999999996,68.40771063906685,-273.9434689418277,1.0,33.0,2.0,20.0,11.0,0.2727272727272727,29993.89,26691.475,76.80727476742935,-175.46677724521584,1.0,42.0,4.0,32.0,6.0,0.047619047619047616,29884.92,27089.446999999996,75.36814913472007,-55.990182683258936,1.0,30.0,3.0,17.0,10.0,0.23333333333333334,1
2023-06-24,26844.35,26037.962,55.93946917971504,-328.54381695135936,1.0,21.0,1.0,12.0,8.0,0.3333333333333333,28308.0,26284.639999999996,68.40771063906685,-273.9434689418277,1.0,33.0,2.0,20.0,11.0,0.2727272727272727,29993.89,26691.475,76.80727476742935,-175.46677724521584,1.0,42.0,4.0,32.0,6.0,0.047619047619047616,29884.92,27089.446999999996,75.36814913472007,-55.990182683258936,1.0,30.0,3.0,17.0,10.0,0.23333333333333334,30688.51,27564.874,78.64646762857134,83.33400571511619,1.0,26.0,1.0,19.0,6.0,0.19230769230769232,1
2023-06-25,28308.0,26284.639999999996,68.40771063906685,-273.9434689418277,1.0,33.0,2.0,20.0,11.0,0.2727272727272727,29993.89,26691.475,76.80727476742935,-175.46677724521584,1.0,42.0,4.0,32.0,6.0,0.047619047619047616,29884.92,27089.446999999996,75.36814913472007,-55.990182683258936,1.0,30.0,3.0,17.0,10.0,0.23333333333333334,30688.51,27564.874,78.64646762857134,83.33400571511619,1.0,26.0,1.0,19.0,6.0,0.19230769230769232,30527.44,28104.758,76.3824221374238,225.03496440668016,1.0,24.0,2.0,9.0,13.0,0.4583333333333333,1
2023-06-26,29993.89,26691.475,76.80727476742935,-175.46677724521584,1.0,42.0,4.0,32.0,6.0,0.047619047619047616,29884.92,27089.446999999996,75.36814913472007,-55.990182683258936,1.0,30.0,3.0,17.0,10.0,0.23333333333333334,30688.51,27564.874,78.64646762857134,83.33400571511619,1.0,26.0,1.0,19.0,6.0,0.19230769230769232,30527.44,28104.758,76.3824221374238,225.03496440668016,1.0,24.0,2.0,9.0,13.0,0.4583333333333333,30462.67,28591.176,75.41243578241597,359.25117054283555,1.0,19.0,2.0,10.0,7.0,0.2631578947368421,1
2023-06-27,29884.92,27089.446999999996,75.36814913472007,-55.990182683258936,1.0,30.0,3.0,17.0,10.0,0.23333333333333334,30688.51,27564.874,78.64646762857134,83.33400571511619,1.0,26.0,1.0,19.0,6.0,0.19230769230769232,30527.44,28104.758,76.3824221374238,225.03496440668016,1.0,24.0,2.0,9.0,13.0,0.4583333333333333,30462.67,28591.176,75.41243578241597,359.25117054283555,1.0,19.0,2.0,10.0,7.0,0.2631578947368421,30267.99,28983.474,72.34425341883892,477.81543168887913,1.0,20.0,1.0,10.0,9.0,0.4,1
2023-06-28,30688.51,27564.874,78.64646762857134,83.33400571511619,1.0,26.0,1.0,19.0,6.0,0.19230769230769232,30527.44,28104.758,76.3824221374238,225.03496440668016,1.0,24.0,2.0,9.0,13.0,0.4583333333333333,30462.67,28591.176,75.41243578241597,359.25117054283555,1.0,19.0,2.0,10.0,7.0,0.2631578947368421,30267.99,28983.474,72.34425341883892,477.81543168887913,1.0,20.0,1.0,10.0,9.0,0.4,30692.44,29401.019,74.82545745627253,586.0368362871643,1.0,29.0,3.0,20.0,6.0,0.10344827586206896,1
2023-06-29,30527.44,28104.758,76.3824221374238,225.03496440668016,1.0,24.0,2.0,9.0,13.0,0.4583333333333333,30462.67,28591.176,75.41243578241597,359.25117054283555,1.0,19.0,2.0,10.0,7.0,0.2631578947368421,30267.99,28983.474,72.34425341883892,477.81543168887913,1.0,20.0,1.0,10.0,9.0,0.4,30692.44,29401.019,74.82545745627253,586.0368362871643,1.0,29.0,3.0,20.0,6.0,0.10344827586206896,30077.4,29774.761,65.38126695865735,670.954093437744,1.0,28.0,0.0,14.0,14.0,0.5,1
2023-06-30,30462.67,28591.176,75.41243578241597,359.25117054283555,1.0,19.0,2.0,10.0,7.0,0.2631578947368421,30267.99,28983.474,72.34425341883892,477.81543168887913,1.0,20.0,1.0,10.0,9.0,0.4,30692.44,29401.019,74.82545745627253,586.0368362871643,1.0,29.0,3.0,20.0,6.0,0.10344827586206896,30077.4,29774.761,65.38126695865735,670.954093437744,1.0,28.0,0.0,14.0,14.0,0.5,30447.31,30135.057,68.07409588502173,741.1857174122097,1.0,5.0,0.0,3.0,2.0,0.4,1
2023-07-01,30267.99,28983.474,72.34425341883892,477.81543168887913,1.0,20.0,1.0,10.0,9.0,0.4,30692.44,29401.019,74.82545745627253,586.0368362871643,1.0,29.0,3.0,20.0,6.0,0.10344827586206896,30077.4,29774.761,65.38126695865735,670.954093437744,1.0,28.0,0.0,14.0,14.0,0.5,30447.31,30135.057,68.07409588502173,741.1857174122097,1.0,5.0,0.0,3.0,2.0,0.4,30471.99,30351.456,68.25713767473559,797.2354560482004,1.0,19.0,0.0,11.0,8.0,0.42105263157894735,0
2023-07-02,30692.44,29401.019,74.82545745627253,586.0368362871643,1.0,29.0,3.0,20.0,6.0,0.10344827586206896,30077.4,29774.761,65.38126695865735,670.954093437744,1.0,28.0,0.0,14.0,14.0,0.5,30447.31,30135.057,68.07409588502173,741.1857174122097,1.0,5.0,0.0,3.0,2.0,0.4,30471.99,30351.456,68.25713767473559,797.2354560482004,1.0,19.0,0.0,11.0,8.0,0.42105263157894735,30585.9,30410.657,69.16379294167056,841.4583504385902,0.0,8.0,0.0,4.0,4.0,0.5,0
2023-07-03,30077.4,29774.761,65.38126695865735,670.954093437744,1.0,28.0,0.0,14.0,14.0,0.5,30447.31,30135.057,68.07409588502173,741.1857174122097,1.0,5.0,0.0,3.0,2.0,0.4,30471.99,30351.456,68.25713767473559,797.2354560482004,1.0,19.0,0.0,11.0,8.0,0.42105263157894735,30585.9,30410.657,69.16379294167056,841.4583504385902,0.0,8.0,0.0,4.0,4.0,0.5,30617.02,30483.867,69.428852258453,874.5288184154024,0.0,19.0,4.0,7.0,8.0,0.21052631578947367,0
2023-07-04,30447.31,30135.057,68.07409588502173,741.1857174122097,1.0,5.0,0.0,3.0,2.0,0.4,30471.99,30351.456,68.25713767473559,797.2354560482004,1.0,19.0,0.0,11.0,8.0,0.42105263157894735,30585.9,30410.657,69.16379294167056,841.4583504385902,0.0,8.0,0.0,4.0,4.0,0.5,30617.02,30483.867,69.428852258453,874.5288184154024,0.0,19.0,4.0,7.0,8.0,0.21052631578947367,31156.2,30530.636,73.76937843299673,905.4846269150258,0.0,17.0,2.0,14.0,1.0,-0.058823529411764705,0
2023-07-05,30471.99,30351.456,68.25713767473559,797.2354560482004,1.0,19.0,0.0,11.0,8.0,0.42105263157894735,30585.9,30410.657,69.16379294167056,841.4583504385902,0.0,8.0,0.0,4.0,4.0,0.5,30617.02,30483.867,69.428852258453,874.5288184154024,0.0,19.0,4.0,7.0,8.0,0.21052631578947367,31156.2,30530.636,73.76937843299673,905.4846269150258,0.0,17.0,2.0,14.0,1.0,-0.058823529411764705,30766.52,30554.544,66.21936880997609,925.2113537539475,0.0,26.0,2.0,18.0,6.0,0.15384615384615385,0
2023-07-06,30585.9,30410.657,69.16379294167056,841.4583504385902,0.0,8.0,0.0,4.0,4.0,0.5,30617.02,30483.867,69.428852258453,874.5288184154024,0.0,19.0,4.0,7.0,8.0,0.21052631578947367,31156.2,30530.636,73.76937843299673,905.4846269150258,0.0,17.0,2.0,14.0,1.0,-0.058823529411764705,30766.52,30554.544,66.21936880997609,925.2113537539475,0.0,26.0,2.0,18.0,6.0,0.15384615384615385,30504.8,30558.757,61.52065878408045,930.5814685638269,0.0,30.0,3.0,19.0,8.0,0.16666666666666666,0
2023-07-07,30617.02,30483.867,69.428852258453,874.5288184154024,0.0,19.0,4.0,7.0,8.0,0.21052631578947367,31156.2,30530.636,73.76937843299673,905.4846269150258,0.0,17.0,2.0,14.0,1.0,-0.058823529411764705,30766.52,30554.544,66.21936880997609,925.2113537539475,0.0,26.0,2.0,18.0,6.0,0.15384615384615385,30504.8,30558.757,61.52065878408045,930.5814685638269,0.0,30.0,3.0,19.0,8.0,0.16666666666666666,29895.42,30521.5,51.97888081094628,914.828341397232,0.0,11.0,1.0,8.0,2.0,0.09090909090909091,0
2023-07-08,31156.2,30530.636,73.76937843299673,905.4846269150258,0.0,17.0,2.0,14.0,1.0,-0.058823529411764705,30766.52,30554.544,66.21936880997609,925.2113537539475,0.0,26.0,2.0,18.0,6.0,0.15384615384615385,30504.8,30558.757,61.52065878408045,930.5814685638269,0.0,30.0,3.0,19.0,8.0,0.16666666666666666,29895.42,30521.5,51.97888081094628,914.828341397232,0.0,11.0,1.0,8.0,2.0,0.09090909090909091,30344.7,30486.726000000002,57.39242323692484,891.7443015010749,0.0,13.0,0.0,12.0,1.0,0.07692307692307693,0
2023-07-09,30766.52,30554.544,66.21936880997609,925.2113537539475,0.0,26.0,2.0,18.0,6.0,0.15384615384615385,30504.8,30558.757,61.52065878408045,930.5814685638269,0.0,30.0,3.0,19.0,8.0,0.16666666666666666,29895.42,30521.5,51.97888081094628,914.828341397232,0.0,11.0,1.0,8.0,2.0,0.09090909090909091,30344.7,30486.726000000002,57.39242323692484,891.7443015010749,0.0,13.0,0.0,12.0,1.0,0.07692307692307693,30284.63,30507.449,56.44708157828228,862.284643634504,0.0,10.0,0.0,7.0,3.0,0.3,0
2023-07-10,30504.8,30558.757,61.52065878408045,930.5814685638269,0.0,30.0,3.0,19.0,8.0,0.16666666666666666,29895.42,30521.5,51.97888081094628,914.828341397232,0.0,11.0,1.0,8.0,2.0,0.09090909090909091,30344.7,30486.726000000002,57.39242323692484,891.7443015010749,0.0,13.0,0.0,12.0,1.0,0.07692307692307693,30284.63,30507.449,56.44708157828228,862.284643634504,0.0,10.0,0.0,7.0,3.0,0.3,30160.71,30478.789,54.39345196098018,826.4308035353008,0.0,22.0,0.0,17.0,5.0,0.22727272727272727,0
2023-07-11,29895.42,30521.5,51.97888081094628,914.828341397232,0.0,11.0,1.0,8.0,2.0,0.09090909090909091,30344.7,30486.726000000002,57.39242323692484,891.7443015010749,0.0,13.0,0.0,12.0,1.0,0.07692307692307693,30284.63,30507.449,56.44708157828228,862.284643634504,0.0,10.0,0.0,7.0,3.0,0.3,30160.71,30478.789,54.39345196098018,826.4308035353008,0.0,22.0,0.0,17.0,5.0,0.22727272727272727,30411.57,30472.746999999996,57.84326160993236,790.5674532475447,0.0,19.0,0.0,14.0,5.0,0.2631578947368421,0
2023-07-12,30344.7,30486.726000000002,57.39242323692484,891.7443015010749,0.0,13.0,0.0,12.0,1.0,0.07692307692307693,30284.63,30507.449,56.44708157828228,862.284643634504,0.0,10.0,0.0,7.0,3.0,0.3,30160.71,30478.789,54.39345196098018,826.4308035353008,0.0,22.0,0.0,17.0,5.0,0.22727272727272727,30411.57,30472.746999999996,57.84326160993236,790.5674532475447,0.0,19.0,0.0,14.0,5.0,0.2631578947368421,30622.1,30476.367,60.62088849442448,758.1351782908864,0.0,21.0,3.0,17.0,1.0,-0.09523809523809523,0
2023-07-13,30284.63,30507.449,56.44708157828228,862.284643634504,0.0,10.0,0.0,7.0,3.0,0.3,30160.71,30478.789,54.39345196098018,826.4308035353008,0.0,22.0,0.0,17.0,5.0,0.22727272727272727,30411.57,30472.746999999996,57.84326160993236,790.5674532475447,0.0,19.0,0.0,14.0,5.0,0.2631578947368421,30622.1,30476.367,60.62088849442448,758.1351782908864,0.0,21.0,3.0,17.0,1.0,-0.09523809523809523,30380.0,30452.665,55.91368164257455,723.9630807969373,0.0,10.0,0.0,9.0,1.0,0.1,0
